DV,Pressure,Temperature,Timestamp
115.0,28.30476,31.01227664211187,2025-05-21 19:37:39.912
115.0,28.30476,31.011933051621472,2025-05-21 19:37:39.929
115.0,28.42317,31.01147876962198,2025-05-21 19:37:39.949
115.0,28.42317,31.011136039006104,2025-05-21 19:37:39.966
115.0,28.42317,31.0109614072064,2025-05-21 19:37:39.983
115.0,28.42317,31.010872424271337,2025-05-21 19:37:40.000
115.0,28.42317,31.01082707815789,2025-05-21 19:37:40.017
115.0,28.42317,31.01080395933548,2025-05-21 19:37:40.035
115.0,28.42317,31.010792152576812,2025-05-21 19:37:40.055
116.0,28.42317,31.010786083486614,2025-05-21 19:37:40.071
116.0,28.42317,31.010782886629176,2025-05-21 19:37:40.089
116.0,28.42317,31.010781052653165,2025-05-21 19:37:40.106
116.0,28.42317,31.01077971567257,2025-05-21 19:37:40.144
116.0,28.42317,31.01077824445077,2025-05-21 19:37:40.169
116.0,28.42317,31.010775944371066,2025-05-21 19:37:40.186
116.0,28.42317,31.01077172948312,2025-05-21 19:37:40.204
116.0,28.42317,31.010763609786796,2025-05-21 19:37:40.228
116.0,28.42317,31.01074775168151,2025-05-21 19:37:40.247
116.0,28.42317,31.010716667985584,2025-05-21 19:37:40.265
116.0,28.42317,31.01065568296855,2025-05-21 19:37:40.283
116.0,28.42317,31.01053600341117,2025-05-21 19:37:40.300
116.0,28.42317,31.010301124291303,2025-05-21 19:37:40.319
118.0,28.55261,31.009990053897095,2025-05-21 19:37:40.339
118.0,28.69607,31.009755731042336,2025-05-21 19:37:40.373
118.0,28.69607,31.00963742664793,2025-05-21 19:37:40.397
118.0,28.69607,31.00957928495564,2025-05-21 19:37:40.416
118.0,28.69607,31.00955385518205,2025-05-21 19:37:40.431
118.0,28.69607,31.00954913101673,2025-05-21 19:37:40.449
118.0,28.69607,31.00956288201136,2025-05-21 19:37:40.466
118.0,28.69607,31.009601600504936,2025-05-21 19:37:40.482
118.0,28.69607,31.009683566890395,2025-05-21 19:37:40.498
118.0,28.69607,31.00984748044541,2025-05-21 19:37:40.516
118.0,28.69607,31.010065680402818,2025-05-21 19:37:40.536
118.0,28.69607,31.010231086307932,2025-05-21 19:37:40.553
118.0,28.69607,31.010316741985733,2025-05-21 19:37:40.571
118.0,28.85101,31.010363088561466,2025-05-21 19:37:40.594
118.0,28.85101,31.010392007919908,2025-05-21 19:37:40.614
118.0,28.85101,31.010417153929986,2025-05-21 19:37:40.641
118.0,28.85101,31.010450398927183,2025-05-21 19:37:40.659
118.0,28.85101,31.010507439069997,2025-05-21 19:37:40.674
118.0,28.85101,31.010615205060727,2025-05-21 19:37:40.693
118.0,28.85101,31.01082457709833,2025-05-21 19:37:40.710
118.0,28.85101,31.011234407249717,2025-05-21 19:37:40.728
118.0,28.85101,31.01177733594968,2025-05-21 19:37:40.747
118.0,28.85101,31.0121879891282,2025-05-21 19:37:40.765
118.0,28.85101,31.01239939580075,2025-05-21 19:37:40.781
118.0,28.85101,31.01251136865856,2025-05-21 19:37:40.799
118.0,28.85101,31.01257677411379,2025-05-21 19:37:40.819
119.0,29.01612,31.012626492433505,2025-05-21 19:37:40.838
119.0,29.01612,31.012683997424062,2025-05-21 19:37:40.855
119.0,29.01612,31.012776439259113,2025-05-21 19:37:40.872
119.0,29.01612,31.01294746305271,2025-05-21 19:37:40.890
119.0,29.01612,31.013277815286987,2025-05-21 19:37:40.909
119.0,29.01612,31.013923467129548,2025-05-21 19:37:40.925
119.0,29.01612,31.014778495748835,2025-05-21 19:37:40.941
119.0,29.01612,31.015425074336868,2025-05-21 19:37:40.957
119.0,29.01612,31.015757717611933,2025-05-21 19:37:40.975
119.0,29.01612,31.015933478424383,2025-05-21 19:37:40.994
119.0,29.01612,31.016035339773257,2025-05-21 19:37:41.014
119.0,29.01612,31.01611139406378,2025-05-21 19:37:41.033
119.0,29.01612,31.016197549261047,2025-05-21 19:37:41.050
120.0,29.1911,31.016334482331388,2025-05-21 19:37:41.067
120.0,29.1911,31.01658684430074,2025-05-21 19:37:41.091
120.0,29.1911,31.017073784328517,2025-05-21 19:37:41.110
120.0,29.1911,31.01802520430975,2025-05-21 19:37:41.143
120.0,29.1911,31.019284789463597,2025-05-21 19:37:41.168
120.0,29.1911,31.02023620650501,2025-05-21 19:37:41.188
120.0,29.1911,31.020723139265147,2025-05-21 19:37:41.209
120.0,29.1911,31.020975486207732,2025-05-21 19:37:41.226
120.0,29.1911,31.021112389397494,2025-05-21 19:37:41.244
120.0,29.1911,31.021198485752684,2025-05-21 19:37:41.259
120.0,29.1911,31.021274424458166,2025-05-21 19:37:41.276
120.0,29.1911,31.021376058907187,2025-05-21 19:37:41.296
120.0,29.1911,31.02155137437738,2025-05-21 19:37:41.315
120.0,29.1911,31.021883143605713,2025-05-21 19:37:41.332
120.0,29.1911,31.022528006773623,2025-05-21 19:37:41.352
120.0,29.1911,31.023790426968752,2025-05-21 19:37:41.369
120.0,29.53689,31.025462626692143,2025-05-21 19:37:41.395
120.0,29.53689,31.026726488630377,2025-05-21 19:37:41.413
120.0,29.53689,31.027374915983263,2025-05-21 19:37:41.430
120.0,29.53689,31.0277140546183,2025-05-21 19:37:41.447
120.0,29.53689,31.027904024078826,2025-05-21 19:37:41.465
120.0,29.53689,31.028034515777495,2025-05-21 19:37:41.485
120.0,29.53689,31.028167139537093,2025-05-21 19:37:41.501
120.0,29.53689,31.028364511803,2025-05-21 19:37:41.518
120.0,29.53689,31.028719819118475,2025-05-21 19:37:41.539
120.0,29.53689,31.029400814842223,2025-05-21 19:37:41.559
121.0,29.53689,31.03072902154064,2025-05-21 19:37:41.580
121.0,29.69382,31.032486409992263,2025-05-21 19:37:41.597
121.0,29.69382,31.033812459753115,2025-05-21 19:37:41.615
121.0,29.69382,31.034488123233963,2025-05-21 19:37:41.632
121.0,29.69382,31.034832405457585,2025-05-21 19:37:41.649
121.0,29.69382,31.035007854440423,2025-05-21 19:37:41.667
121.0,29.69382,31.035097305955546,2025-05-21 19:37:41.683
121.0,29.69382,31.03514299327947,2025-05-21 19:37:41.701
121.0,29.69382,31.035166487040513,2025-05-21 19:37:41.718
121.0,29.69382,31.035178879487983,2025-05-21 19:37:41.734
121.0,29.69382,31.03518602154189,2025-05-21 19:37:41.752
121.0,29.69382,31.035191285222687,2025-05-21 19:37:41.775
121.0,29.69382,31.035197155703333,2025-05-21 19:37:41.791
121.0,29.69382,31.03520640464881,2025-05-21 19:37:41.807
121.0,29.69382,31.03522339881883,2025-05-21 19:37:41.827
121.0,29.8388,31.035256161772075,2025-05-21 19:37:41.844
121.0,29.8388,31.03532016207677,2025-05-21 19:37:41.861
121.0,29.8388,31.03544561657788,2025-05-21 19:37:41.879
121.0,29.8388,31.035691756856107,2025-05-21 19:37:41.897
121.0,29.8388,31.036174794586778,2025-05-21 19:37:41.913
121.0,29.8388,31.03712278925015,2025-05-21 19:37:41.931
121.0,29.8388,31.038983323211973,2025-05-21 19:37:41.951
121.0,29.8388,31.041448579864166,2025-05-21 19:37:41.969
121.0,29.8388,31.043310012336665,2025-05-21 19:37:41.987
121.0,29.8388,31.044260228240603,2025-05-21 19:37:42.006
121.0,29.8388,31.04474785866924,2025-05-21 19:37:42.026
121.0,29.8388,31.045003131480687,2025-05-21 19:37:42.045
121.0,29.8388,31.04514657014757,2025-05-21 19:37:42.062
123.0,29.97213,31.045245897221843,2025-05-21 19:37:42.082
123.0,29.97213,31.045348008586593,2025-05-21 19:37:42.100
123.0,29.97213,31.045501114688523,2025-05-21 19:37:42.118
123.0,29.97213,31.04577750242329,2025-05-21 19:37:42.138
123.0,29.97213,31.046307664377995,2025-05-21 19:37:42.158
123.0,29.97213,31.047006692545377,2025-05-21 19:37:42.174
123.0,29.97213,31.04753419020072,2025-05-21 19:37:42.192
123.0,29.97213,31.047803991425223,2025-05-21 19:37:42.212
123.0,29.97213,31.047943479077706,2025-05-21 19:37:42.229
123.0,29.97213,31.04801851029416,2025-05-21 19:37:42.247
123.0,29.97213,31.048064510009628,2025-05-21 19:37:42.264
123.0,29.97213,31.0481031963437,2025-05-21 19:37:42.282
123.0,29.97213,31.048152834505665,2025-05-21 19:37:42.300
123.0,30.09267,31.04823686045652,2025-05-21 19:37:42.319
123.0,30.09267,31.04839494586882,2025-05-21 19:37:42.337
123.0,30.09267,31.048701728549673,2025-05-21 19:37:42.364
123.0,30.09267,31.049107295551643,2025-05-21 19:37:42.381
123.0,30.09267,31.049413617475643,2025-05-21 19:37:42.407
123.0,30.09267,31.04957056383436,2025-05-21 19:37:42.429
123.0,30.09267,31.049652234646757,2025-05-21 19:37:42.446
123.0,30.09267,31.04969718963984,2025-05-21 19:37:42.465
123.0,30.09267,31.0497266536822,2025-05-21 19:37:42.485
123.0,30.09267,31.04975453780761,2025-05-21 19:37:42.513
123.0,30.09267,31.049794007114247,2025-05-21 19:37:42.532
123.0,30.09267,31.049863696480895,2025-05-21 19:37:42.549
123.0,30.09267,31.049996508763236,2025-05-21 19:37:42.568
125.0,30.20284,31.05017134528301,2025-05-21 19:37:42.584
125.0,30.20284,31.05030314438343,2025-05-21 19:37:42.603
125.0,30.31309,31.050370329026627,2025-05-21 19:37:42.621
125.0,30.31309,31.050404619498273,2025-05-21 19:37:42.639
125.0,30.31309,31.050422205562953,2025-05-21 19:37:42.656
125.0,30.31309,31.05043139023411,2025-05-21 19:37:42.672
125.0,30.31309,31.050436509925227,2025-05-21 19:37:42.690
125.0,30.31309,31.050439981826557,2025-05-21 19:37:42.707
125.0,30.31309,31.05044344514755,2025-05-21 19:37:42.727
125.0,30.31309,31.050448535046577,2025-05-21 19:37:42.743
125.0,30.31309,31.050457654647968,2025-05-21 19:37:42.761
125.0,30.31309,31.050475109643443,2025-05-21 19:37:42.779
125.0,30.31309,31.050509141163957,2025-05-21 19:37:42.796
125.0,30.31309,31.050575816713952,2025-05-21 19:37:42.814
126.0,30.31309,31.050664123981942,2025-05-21 19:37:42.830
126.0,30.31309,31.05073077153234,2025-05-21 19:37:42.848
126.0,30.31309,31.050764733834047,2025-05-21 19:37:42.867
126.0,30.31309,31.050782045710815,2025-05-21 19:37:42.887
126.0,30.31309,31.05079088072211,2025-05-21 19:37:42.906
126.0,30.31309,31.050795410194432,2025-05-21 19:37:42.924
126.0,30.31309,31.05079777265452,2025-05-21 19:37:42.940
126.0,30.31309,31.050799083504717,2025-05-21 19:37:42.959
126.0,30.31309,31.050799961644543,2025-05-21 19:37:42.983
126.0,30.31309,31.050800821675388,2025-05-21 19:37:43.004
126.0,30.55137,31.050802069648725,2025-05-21 19:37:43.024
126.0,30.55137,31.05080429477765,2025-05-21 19:37:43.042
126.0,30.55137,31.050808547625515,2025-05-21 19:37:43.064
127.0,30.55137,31.05081683611472,2025-05-21 19:37:43.083
127.0,30.55137,31.050833073539035,2025-05-21 19:37:43.101
127.0,30.55137,31.05086492617029,2025-05-21 19:37:43.119
127.0,30.55137,31.05092743278096,2025-05-21 19:37:43.142
127.0,30.55137,31.051050104989372,2025-05-21 19:37:43.161
127.0,30.55137,31.051290860755792,2025-05-21 19:37:43.178
127.0,30.55137,31.05160992534855,2025-05-21 19:37:43.196
127.0,30.55137,31.051851052263103,2025-05-21 19:37:43.212
127.0,30.67569,31.05197464200016,2025-05-21 19:37:43.231
127.0,30.67569,31.052039045718256,2025-05-21 19:37:43.251
127.0,30.67569,31.05207467072833,2025-05-21 19:37:43.269
127.0,30.67569,31.052098336878544,2025-05-21 19:37:43.288
127.0,30.67569,31.052121217809315,2025-05-21 19:37:43.306
127.0,30.67569,31.052154116430753,2025-05-21 19:37:43.323
127.0,30.67569,31.05221256536491,2025-05-21 19:37:43.345
127.0,30.67569,31.052324160455136,2025-05-21 19:37:43.366
127.0,30.67569,31.05254158975592,2025-05-21 19:37:43.391
127.0,30.67569,31.052829409691004,2025-05-21 19:37:43.413
127.0,30.81399,31.05304731086662,2025-05-21 19:37:43.435
127.0,30.81399,31.053160072495587,2025-05-21 19:37:43.454
127.0,30.81399,31.05322093339728,2025-05-21 19:37:43.474
127.0,30.81399,31.05325862819164,2025-05-21 19:37:43.501
127.0,30.81399,31.053290953946416,2025-05-21 19:37:43.520
127.0,30.81399,31.053333172812692,2025-05-21 19:37:43.540
127.0,30.81399,31.05340521783522,2025-05-21 19:37:43.560
127.0,30.81399,31.053541104059512,2025-05-21 19:37:43.578
128.0,30.81399,31.053804988257852,2025-05-21 19:37:43.595
128.0,30.81399,31.054153851384207,2025-05-21 19:37:43.611
128.0,30.96889,31.054417187735844,2025-05-21 19:37:43.629
128.0,30.96889,31.05455171960861,2025-05-21 19:37:43.647
128.0,30.96889,31.05462096433674,2025-05-21 19:37:43.665
128.0,30.96889,31.054657614846064,2025-05-21 19:37:43.682
128.0,30.96889,31.054678975159806,2025-05-21 19:37:43.701
128.0,30.96889,31.054695130250092,2025-05-21 19:37:43.717
128.0,30.96889,31.05471370751591,2025-05-21 19:37:43.735
128.0,30.96889,31.054743477952393,2025-05-21 19:37:43.751
128.0,30.96889,31.054798497253003,2025-05-21 19:37:43.768
128.0,30.96889,31.054904742007786,2025-05-21 19:37:43.784
128.0,30.96889,31.055112374185484,2025-05-21 19:37:43.802
129.0,30.96889,31.05538722633522,2025-05-21 19:37:43.822
129.0,31.13793,31.055594669904384,2025-05-21 19:37:43.840
129.0,31.13793,31.055700448393218,2025-05-21 19:37:43.860
129.0,31.13793,31.05575450362956,2025-05-21 19:37:43.878
129.0,31.13793,31.055782357034044,2025-05-21 19:37:43.904
129.0,31.13793,31.0557971592004,2025-05-21 19:37:43.923
129.0,31.13793,31.05580589876358,2025-05-21 19:37:43.939
129.0,31.13793,31.055812701985587,2025-05-21 19:37:43.958
129.0,31.13793,31.05582078091214,2025-05-21 19:37:43.975
129.0,31.13793,31.055833949894943,2025-05-21 19:37:43.992
129.0,31.13793,31.05585842648427,2025-05-21 19:37:44.011
129.0,31.13793,31.055905766958,2025-05-21 19:37:44.029
129.0,31.13793,31.05599832245591,2025-05-21 19:37:44.048
129.0,31.13793,31.05617979175639,2025-05-21 19:37:44.064
130.0,31.32116,31.056420179731944,2025-05-21 19:37:44.083
130.0,31.32116,31.05660163557104,2025-05-21 19:37:44.106
130.0,31.32116,31.056694157790588,2025-05-21 19:37:44.124
130.0,31.32116,31.05674142945707,2025-05-21 19:37:44.144
130.0,31.32116,31.056765769223887,2025-05-21 19:37:44.161
130.0,31.32116,31.05677866877009,2025-05-21 19:37:44.178
130.0,31.32116,31.056786218435235,2025-05-21 19:37:44.197
130.0,31.32116,31.056791982687695,2025-05-21 19:37:44.214
130.0,31.32116,31.05679868303831,2025-05-21 19:37:44.229
130.0,31.32116,31.056809482963516,2025-05-21 19:37:44.247
130.0,31.32116,31.056829481496308,2025-05-21 19:37:44.265
130.0,31.32116,31.056868120663076,2025-05-21 19:37:44.283
130.0,31.32116,31.056943643403713,2025-05-21 19:37:44.300
130.0,31.32116,31.057091706719497,2025-05-21 19:37:44.317
130.0,31.32116,31.057287789434422,2025-05-21 19:37:44.335
130.0,31.32116,31.057435614866375,2025-05-21 19:37:44.353
130.0,31.32116,31.05751054952582,2025-05-21 19:37:44.373
130.0,31.32116,31.057547972759767,2025-05-21 19:37:44.404
130.0,31.69655,31.057565553422513,2025-05-21 19:37:44.440
130.0,31.69655,31.05757159197705,2025-05-21 19:37:44.457
130.0,31.69655,31.057568939442092,2025-05-21 19:37:44.475
130.0,31.69655,31.05755634346052,2025-05-21 19:37:44.497
130.0,31.69655,31.057527857016535,2025-05-21 19:37:44.512
130.0,31.69655,31.057470030635717,2025-05-21 19:37:44.529
130.0,31.69655,31.057355562404517,2025-05-21 19:37:44.547
131.0,31.69655,31.05720358882832,2025-05-21 19:37:44.563
131.0,31.69655,31.057088719863632,2025-05-21 19:37:44.581
131.0,31.69655,31.057029902815135,2025-05-21 19:37:44.599
131.0,31.69655,31.056999368039477,2025-05-21 19:37:44.615
131.0,31.87051,31.056982698971183,2025-05-21 19:37:44.632
131.0,31.87051,31.056972025543786,2025-05-21 19:37:44.650
131.0,31.87051,31.056962308448423,2025-05-21 19:37:44.668
131.0,31.87051,31.056948959895024,2025-05-21 19:37:44.685
131.0,31.87051,31.056925677551575,2025-05-21 19:37:44.701
131.0,31.87051,31.05688146898661,2025-05-21 19:37:44.719
131.0,31.87051,31.05679546174709,2025-05-21 19:37:44.737
131.0,31.87051,31.056627048722845,2025-05-21 19:37:44.754
131.0,31.87051,31.056296716069845,2025-05-21 19:37:44.774
131.0,31.87051,31.055648501865495,2025-05-21 19:37:44.800
131.0,31.87051,31.054376360877384,2025-05-21 19:37:44.833
132.0,32.0335,31.05269056310791,2025-05-21 19:37:44.850
132.0,32.0335,31.051416969822657,2025-05-21 19:37:44.869
132.0,32.0335,31.050765165342327,2025-05-21 19:37:44.885
132.0,32.0335,31.050427409336137,2025-05-21 19:37:44.903
132.0,32.0335,31.050244235049547,2025-05-21 19:37:44.919
132.0,32.0335,31.050129159315816,2025-05-21 19:37:44.935
132.0,32.0335,31.050027850743504,2025-05-21 19:37:44.953
132.0,32.0335,31.049892477913076,2025-05-21 19:37:44.970
132.0,32.0335,31.049659126443956,2025-05-21 19:37:44.987
132.0,32.0335,31.04921762271742,2025-05-21 19:37:45.003
132.0,32.0335,31.048359516949905,2025-05-21 19:37:45.023
134.0,32.18233,31.04722498358339,2025-05-21 19:37:45.042
134.0,32.18233,31.046369002679462,2025-05-21 19:37:45.060
134.0,32.18233,31.04593275190459,2025-05-21 19:37:45.076
134.0,32.18233,31.045710261582588,2025-05-21 19:37:45.093
134.0,32.18233,31.045596486032775,2025-05-21 19:37:45.110
134.0,32.18233,31.045537707727295,2025-05-21 19:37:45.133
134.0,32.18233,31.045506175314753,2025-05-21 19:37:45.151
134.0,32.18233,31.04548700120944,2025-05-21 19:37:45.167
134.0,32.18233,31.045471132626837,2025-05-21 19:37:45.184
134.0,32.18233,31.045451077438532,2025-05-21 19:37:45.201
134.0,32.18233,31.045417366869053,2025-05-21 19:37:45.219
134.0,32.18233,31.04535408494648,2025-05-21 19:37:45.237
134.0,32.18233,31.04523135399987,2025-05-21 19:37:45.257
134.0,32.18233,31.04499122833654,2025-05-21 19:37:45.275
134.0,32.18233,31.044520335997102,2025-05-21 19:37:45.297
134.0,32.18233,31.043596351777193,2025-05-21 19:37:45.315
134.0,32.3138,31.042372019108583,2025-05-21 19:37:45.341
134.0,32.3138,31.04144726572527,2025-05-21 19:37:45.363
134.0,32.3138,31.04097447190936,2025-05-21 19:37:45.384
134.0,32.3138,31.040730414701045,2025-05-21 19:37:45.405
134.0,32.3138,31.040599865917212,2025-05-21 19:37:45.425
134.0,32.3138,31.040521188783128,2025-05-21 19:37:45.445
134.0,32.3138,31.040457236994957,2025-05-21 19:37:45.462
134.0,32.3138,31.04037781661412,2025-05-21 19:37:45.480
134.0,32.3138,31.040245430423255,2025-05-21 19:37:45.506
134.0,32.3138,31.03999757414172,2025-05-21 19:37:45.530
134.0,32.3138,31.039517225907325,2025-05-21 19:37:45.548
134.0,32.3138,31.038577596047684,2025-05-21 19:37:45.566
135.0,32.3138,31.037333483844645,2025-05-21 19:37:45.582
135.0,32.3138,31.036394363841012,2025-05-21 19:37:45.600
135.0,32.3138,31.03591527603998,2025-05-21 19:37:45.621
135.0,32.3138,31.03567002586507,2025-05-21 19:37:45.639
135.0,32.52951,31.035542821890743,2025-05-21 19:37:45.658
135.0,32.52951,31.035473606547107,2025-05-21 19:37:45.685
135.0,32.52951,31.035429700781783,2025-05-21 19:37:45.707
135.0,32.52951,31.03539037510434,2025-05-21 19:37:45.726
135.0,32.52951,31.035337062448484,2025-05-21 19:37:45.746
135.0,32.52951,31.035244591992537,2025-05-21 19:37:45.766
135.0,32.52951,31.03506930510948,2025-05-21 19:37:45.784
135.0,32.52951,31.034728442559377,2025-05-21 19:37:45.801
135.0,32.52951,31.03406107087661,2025-05-21 19:37:45.819
135.0,32.52951,31.0327520998944,2025-05-21 19:37:45.837
135.0,32.62433,31.031018017648456,2025-05-21 19:37:45.855
135.0,32.62433,31.029709102162457,2025-05-21 19:37:45.873
135.0,32.62433,31.029041867673875,2025-05-21 19:37:45.889
135.0,32.62433,31.02870128879024,2025-05-21 19:37:45.911
135.0,32.62433,31.02852656597506,2025-05-21 19:37:45.928
135.0,32.62433,31.02843520630514,2025-05-21 19:37:45.946
135.0,32.62433,31.028384075595476,2025-05-21 19:37:45.963
135.0,32.62433,31.028349033199618,2025-05-21 19:37:45.978
135.0,32.62433,31.028313534342544,2025-05-21 19:37:45.997
135.0,32.62433,31.02826081873746,2025-05-21 19:37:46.014
135.0,32.62433,31.028165997451826,2025-05-21 19:37:46.031
135.0,32.62433,31.027984301947384,2025-05-21 19:37:46.049
135.0,32.62433,31.027629947243632,2025-05-21 19:37:46.068
137.0,32.73003,31.02716107466262,2025-05-21 19:37:46.087
137.0,32.73003,31.026807202437563,2025-05-21 19:37:46.106
137.0,32.73003,31.026626699686044,2025-05-21 19:37:46.126
137.0,32.73003,31.0265343445691,2025-05-21 19:37:46.149
137.0,32.73003,31.026486532915392,2025-05-21 19:37:46.165
137.0,32.73003,31.026460691124136,2025-05-21 19:37:46.184
137.0,32.73003,31.026444618356535,2025-05-21 19:37:46.203
137.0,32.73003,31.026430726081113,2025-05-21 19:37:46.223
137.0,32.73003,31.026412455255144,2025-05-21 19:37:46.240
137.0,32.73003,31.02638117956476,2025-05-21 19:37:46.258
137.0,32.73003,31.026322132632018,2025-05-21 19:37:46.276
137.0,32.73003,31.026207436276938,2025-05-21 19:37:46.298
137.0,32.73003,31.02598293822637,2025-05-21 19:37:46.314
137.0,32.85739,31.025684285665317,2025-05-21 19:37:46.332
137.0,32.85739,31.02545375555465,2025-05-21 19:37:46.356
137.0,32.85739,31.025324147126923,2025-05-21 19:37:46.376
137.0,32.85739,31.02523426758332,2025-05-21 19:37:46.399
137.0,32.85739,31.025141681559703,2025-05-21 19:37:46.417
137.0,32.85739,31.02500267586538,2025-05-21 19:37:46.434
137.0,32.85739,31.02483070368658,2025-05-21 19:37:46.450
137.0,32.85739,31.02470273631936,2025-05-21 19:37:46.470
137.0,32.85739,31.02463743854104,2025-05-21 19:37:46.487
137.0,32.85739,31.0246039809227,2025-05-21 19:37:46.504
137.0,32.85739,31.02458656691975,2025-05-21 19:37:46.521
137.0,32.85739,31.024576974755288,2025-05-21 19:37:46.537
137.0,32.85739,31.024570675623576,2025-05-21 19:37:46.555
137.0,32.85739,31.02456469547804,2025-05-21 19:37:46.575
138.0,32.85739,31.024556210876973,2025-05-21 19:37:46.592
138.0,32.85739,31.024541215935137,2025-05-21 19:37:46.609
138.0,32.85739,31.02451263100135,2025-05-21 19:37:46.627
138.0,32.85739,31.02445696010061,2025-05-21 19:37:46.648
138.0,33.15086,31.024383329195643,2025-05-21 19:37:46.676
138.0,33.15086,31.024327794882065,2025-05-21 19:37:46.694
138.0,33.15086,31.02429954761032,2025-05-21 19:37:46.713
138.0,33.15086,31.02428525082779,2025-05-21 19:37:46.731
138.0,33.15086,31.024278154509418,2025-05-21 19:37:46.755
138.0,33.15086,31.02427490822813,2025-05-21 19:37:46.773
138.0,33.15086,31.024273979297817,2025-05-21 19:37:46.789
138.0,33.15086,31.02427492913709,2025-05-21 19:37:46.808
140.0,33.15086,31.0242782061992,2025-05-21 19:37:46.825
140.0,33.15086,31.024285357703015,2025-05-21 19:37:46.843
140.0,33.30326,31.024295038771076,2025-05-21 19:37:46.861
140.0,33.30326,31.024302377464583,2025-05-21 19:37:46.878
140.0,33.30326,31.02430611728505,2025-05-21 19:37:46.895
140.0,33.30326,31.02430802393619,2025-05-21 19:37:46.911
140.0,33.30326,31.02430899761656,2025-05-21 19:37:46.930
140.0,33.30326,31.024309498035663,2025-05-21 19:37:46.946
140.0,33.30326,31.02430976145936,2025-05-21 19:37:46.964
140.0,33.30326,31.024309912259447,2025-05-21 19:37:46.979
140.0,33.30326,31.024310021634065,2025-05-21 19:37:46.995
140.0,33.30326,31.024310141222912,2025-05-21 19:37:47.016
140.0,33.30326,31.02431032748818,2025-05-21 19:37:47.036
140.0,33.30326,31.0243106683724,2025-05-21 19:37:47.051
140.0,33.45747,31.024311324819266,2025-05-21 19:37:47.072
141.0,33.45747,31.02431260676093,2025-05-21 19:37:47.089
141.0,33.45747,31.02431511944816,2025-05-21 19:37:47.111
141.0,33.45747,31.024320049210942,2025-05-21 19:37:47.136
141.0,33.45747,31.024329723567533,2025-05-21 19:37:47.154
141.0,33.45747,31.024348710129516,2025-05-21 19:37:47.179
141.0,33.45747,31.024385973135463,2025-05-21 19:37:47.201
141.0,33.45747,31.024459105790275,2025-05-21 19:37:47.224
141.0,33.45747,31.024602636649774,2025-05-21 19:37:47.241
141.0,33.45747,31.0248843317934,2025-05-21 19:37:47.258
141.0,33.60453,31.025257777963883,2025-05-21 19:37:47.275
141.0,33.60453,31.025540469199775,2025-05-21 19:37:47.293
141.0,33.60453,31.025686462534807,2025-05-21 19:37:47.312
141.0,33.60453,31.02576468667163,2025-05-21 19:37:47.329
141.0,33.60453,31.025812074037784,2025-05-21 19:37:47.361
141.0,33.60453,31.025850997912652,2025-05-21 19:37:47.386
141.0,33.60453,31.025899835657068,2025-05-21 19:37:47.405
141.0,33.60453,31.02598164532613,2025-05-21 19:37:47.423
141.0,33.60453,31.026135052206065,2025-05-21 19:37:47.441
141.0,33.60453,31.026432485200644,2025-05-21 19:37:47.460
141.0,33.74138,31.026825518738804,2025-05-21 19:37:47.477
141.0,33.74138,31.02712200932143,2025-05-21 19:37:47.495
141.0,33.74138,31.02727308643091,2025-05-21 19:37:47.513
142.0,33.74138,31.0273500790026,2025-05-21 19:37:47.531
142.0,33.74138,31.027389337997857,2025-05-21 19:37:47.548
142.0,33.74138,31.027409398999907,2025-05-21 19:37:47.565
142.0,33.74138,31.02741973352911,2025-05-21 19:37:47.584
142.0,33.74138,31.02742522088828,2025-05-21 19:37:47.602
142.0,33.74138,31.027428451856977,2025-05-21 19:37:47.622
142.0,33.74138,31.027430951891688,2025-05-21 19:37:47.641
142.0,33.74138,31.027433901348704,2025-05-21 19:37:47.658
142.0,33.74138,31.02743869277272,2025-05-21 19:37:47.679
142.0,33.74138,31.027447588367288,2025-05-21 19:37:47.697
142.0,33.74138,31.02746478806244,2025-05-21 19:37:47.715
142.0,33.74138,31.027498412452687,2025-05-21 19:37:47.733
142.0,33.74138,31.027564336821616,2025-05-21 19:37:47.750
142.0,33.74138,31.027693686434112,2025-05-21 19:37:47.768
142.0,33.74138,31.02794753189301,2025-05-21 19:37:47.787
142.0,33.74138,31.028445722766456,2025-05-21 19:37:47.807
142.0,33.74138,31.02910596144853,2025-05-21 19:37:47.824
142.0,33.74138,31.02960494750044,2025-05-21 19:37:47.841
142.0,33.74138,31.029860758748608,2025-05-21 19:37:47.858
142.0,33.99368,31.029994172880972,2025-05-21 19:37:47.882
142.0,33.99368,31.030068179506333,2025-05-21 19:37:47.899
142.0,33.99368,31.03011771981343,2025-05-21 19:37:47.916
142.0,33.99368,31.030166183562464,2025-05-21 19:37:47.932
142.0,33.99368,31.030236452231872,2025-05-21 19:37:47.949
142.0,33.99368,31.030361702186983,2025-05-21 19:37:47.977
142.0,33.99368,31.030601068434972,2025-05-21 19:37:47.995
142.0,33.99368,31.031067564387932,2025-05-21 19:37:48.012
142.0,33.99368,31.031981439558116,2025-05-21 19:37:48.029
142.0,33.99368,31.03377416727175,2025-05-21 19:37:48.051
144.0,34.11316,31.03614958972886,2025-05-21 19:37:48.087
144.0,34.11316,31.037944091257568,2025-05-21 19:37:48.105
144.0,34.11316,31.038862351539784,2025-05-21 19:37:48.124
144.0,34.11316,31.03933791427078,2025-05-21 19:37:48.143
